fm_id,RecordID,Title,alt_title,language,d1,m1,y1,d2,m2,y2,format,publication_place_fk
2545,9992688209301488,In psalmos Davidicos enarratio,"In psalmos Dauidicos enarratio per eximiu Dnm ac M.N. Jacobum Janssoniu Amsterdamensem, S. Theologiæ Louanij Professore ordinarium/In psalmos Davidicos enarratio per eximium D[omi]n[u]m ac M[agistrum] N[ostrum] Jacobum Janssoniu[m] Amsterdamensem, S. Theologiæ Lovanij Professore ordinarium",Latin,0,0,1613,0,0,1613,320 x 210 mm.,2
2546,9992688508901488,Commentaria in evangelis S. Lucae et S. Joannis,Commetarius eximij virij d. Jacobi Jansonij in Euangelium Lucae/Comme[n]tarius eximij virii d[omini]. Jacobi Jansonii in Evangelium Lucae/Commentarius eximij d mri nri Jacobi Janssonij in Eglium S. Joannis/Commentarius eximii d[omini] m[agist]ri n[ost]ri Jacobi Janssonij in E[vang[e]lium S. Joannis,Latin,0,0,1612,0,0,1614,320 x 210 mm.,2
2547,9992196008901488,Physica,Dictata physicalia mag principalia Sub Doctissimo Domino Dño Ioanne Baptista Sceppero Scribebat Franc. Van Merssche ant. Lovanii. 16.49/Dictata physicalia mag[is] principalia sub doctissimo Domino D[omi]no Ioanne Baptista Sceppero. Scribebat Franc[iscus]. Van Merssche ant[verpienis]. Lovanii. 16.49/Dictata Methaphysicalia Sub Doctissimo Domino Dom. Ioanne Baptista Sceppero Scribebat Franc. Vanden Messche. a° 1649/Dictata Methaphysicalia sub doctissimo Domino Dom[ino]. Ioanne Baptista Sceppero. Scribebat Franc[iscus]. Vanden Messche. a[nn]° 1649,Latin,0,0,1648,0,0,1649,202 x 155  mm.,2
2548,9992196026501488,Logica,Logica quam dictante eruditissimo D:D: page Scribebat G:J: petit jean namuranus in Celeberrimo pætagogio porcensi anno domini 1744 et 1745 ad majorem dei et beatæ virginis gloriam/Logica quam dictante eruditissimo D[omino]: D[omino]: Page. Scribebat G. J. Petit-Jean Namuranus in celeberrimo paedagogio Porcensi Anno Domini 1744 et 1745 ad majorem Dei et BeataeVirginis gloriam/Logica dictata ab eruditissimo D:D: van hamont Scripta vero a gaspare josepho petit jean annis 1744 et 1745 in pætagogio porcensis/Logica dictata ab eruditissimo D[omino]: D[omino]: van Hamont. Scripta vero a Gaspare Josepho Petit-Jean annis 1744 et 1745 in paedagogio Porcensis,Latin,0,0,1744,0,0,1745,205 x 165  mm.,2
2549,9992196052801488,Logica. Physica,Annotata logices,Latin,0,0,1652,0,0,1652,206 x 160  mm.,2
2550,9992197660301488,Logica,Commentaria in universam logicam Aristotelis/Commentaria Doctissimi viri ac M. Domini Jōīs De' Maldere S.S. Theologiae licentiati in universam Logicam Aristotelis Doctissma Ludissimaque. In florentissimo Porcensi Collegio Louanÿ A° M.D.Cxciii 3a Octobris Per me F. De Villegas conscripta,Latin,0,0,1593,0,0,1594,295 x 200  mm.,2
2551,9992197676501488,Logica,Dictata logicae/Proemiū In Logicam Sub Doctissimo D.D.  Lamberto Vincent Professore Primario. Lvdovicvs van  Colen. Anno 1663./Proemi[m] In Logicam sub doctissimo D[omino]. D[omino].  Lamberto Vincent professore primario. Ludovicus van  Colen. Anno 1663./DE Instrumentis sciendi siue Modis Disserendi sub Doctissimo Domino Roberto Novilia Leodio Philosophiæ Professore Secundario Pædagogÿ Falconis. Anno MDCLXIII/De Instrumentis sciendi sive Modis disserendi sub doctissimo Domino Roberto Novilia Leodio philosophiae professore secundario pædagogij Falconis. Anno MDCLXIII,Latin,0,0,1663,0,0,1664,210 x 160  mm.,2
2552,9992197679901488,Physica,Tractatus de lumine,Latin,0,0,1771,0,0,1771,193 x 135 mm.,2
2553,9992198362701488,Logica,Tractatus de logica/Tractatus de logica pars Ima Dictatus a venerabili viro DD van Damme professore primario quem Scripsit AB Limnander de Nieuwenhove Castrensi alumnus 1785/Tractatus de logica pars  [pr]ima dictatus a venerabili viro D[omino] D[ominno] van Damme professore primario quem scripsit A.B. Limnander de Nieuwenhove Castrensi alumnus 1785,Latin,0,0,1785,0,0,1786,198 x 120  mm.,2
2554,9992199501501488,Physica,Tractatus De Sphæra dictatus a D D Forgeur professore Lilii 4 februarii 1773/Tractatus de sphaera dictatus a D[omino] D[omino] Forgeur professore Lilii 4 februarii 1773/Tractatus De geographia Mathematica datus 1ma maji Anno 1773,Latin,0,0,1773,0,0,1773,188 x 155 mm.,2
2555,9992199879701488,Physica,Tractatus de Motu Corporum/Tractatus de Mechanicâ/Tractatus de gravitate Corporum terrestrium/Tractatus de Hijdrostaticâ/Tractatus de Hydrostatica/Tractatus de Aëre,Latin,0,0,1776,0,0,1777,200 x 165 mm.,2
2556,9992199886201488,Philosophia,Philosophiæ pars I. Logica/Philosophiæ pars II. Phisica/Tractatus de Logicâ Dictatus a venerabili viro DD Philosophiæ professore primario Scriptus a Carolo jos: Xaverio Demarbaix Hanno-montano 1.7.7.5./Tractatus de Logica dictatus a venerabili viro D[omino]D[omino] philosophiae professore primario. Scriptus a Carolo jJos[epho]: Xaverio Demarbaix Hanno-montano 1.7.7.5.,Latin,0,0,1775,0,0,1776,202 x 165  mm.,2
2557,9992220529701488,Logica,Philosophiæ Lovaniensis Pars Prima. Seu Logica dictata ab amplmo D. D. Hoecx D.D. Page Erudmor' professoribus florentmi Pædagogii Porcensis 1742/Philosophiae Lovaniensis pars prima seu Logica dictata ab ampl[issi]mo D[omino]. D[omino]. Hoecx D[ omino]. D[omino]. Page erud[itissi]mor[um] professoribus florent[issi]mi paedagogii Porcensis 1742/Logica sermocinalis Dictata in pædagogio porcensi a R:R: Eruditissimo DDno page ejusdem pædagogij professore secundario 1742/Logica sermocinalis dictata in paedagogio Porcensi a R:R: eruditissimo D[omino] D[omi]no Page ejusdem paedagogij professore secundario 1742,Latin,0,0,1742,0,0,1743,183 x 150  mm.,2
2558,9992220586401488,Physica,"Phÿsices pars 2da dictata pars 2da  dictata ab eruditissimo D: D: ab eruditissimi D: Hÿelen ex Norderwÿk S: T: L:,  scripta veró à joanne Baptista Eliart Sonegiensi alumno in celeberrimo falconis pædagogio A° 1763 Dni/Physices pars 2da dicata pars 2da  dictata ab eruditissimo D[omino]: D[omino]: ab eruditissimi D[omini]: Hyelen ex Norderwyk S. T. L.,  scripta vero a Joanne Baptista Eliart Sonegiensi alumno in celeberrimo Falconis paedagogio A[nn]° 1763 D[omi]ni/Tractatus de cosmographia/Tractatus de motu/Tractatus de elementis vulgaribus et meteoris/Physica experimentalis",Latin,0,0,1763,0,0,1763,195 x 165 mm.,2
2559,9992221122401488,Physica,De cosmographia/Tractatus de meteoris/Tractatus de electricitate,Latin,0,0,1751,0,0,1797,190 x 125  mm.,2
2560,9992221144401488,Physica,Tractatus de mechanica/Tractatus de hydrostatica/Tractatus de kalendario,Latin,0,0,1751,0,0,1797,190 x 125 mm.,2
2561,9992221146401488,Physica,Tractatus de lumine,Latin,0,0,1751,0,0,1797,192 x 125 mm.,2
2562,9992221207001488,Logica,Pars secunda Logices Seu Logica Sermocinalis,Latin,0,0,1751,0,0,1797,190 x 120  mm.,2
2563,9992221654601488,Physica,Tractatus de corpore generatim/Elementa astronomiæ/Tractatus de motu corporum/Tarctatus de gravitate corporum/Tractatus de mechanica/Tractatus de hydrostatica,Latin,0,0,1764,0,0,1766,205 x 165  mm.,2
2564,9992221691801488,Physica,Astronomia,Latin,0,0,1751,0,0,1797,193 x 125 mm.,2
2565,9992221700601488,Physica,Elementa geometriæ,Latin,0,0,1751,0,0,1797,192 x 120  mm.,2
2566,9992221702601488,Physica,Tractatus arithmeticæ,Latin,0,0,1751,0,0,1797,192 x 120 mm.,2
2567,9992221747001488,Physica,Tractatus de mundo subterraneo seu De regno minerali/Tractatus de aqua/Tractatus de igne/Tractatus de aere,Latin,0,0,1751,0,0,1797,192 x 125  mm.,2
2568,9992221802901488,Physica,Phisica/Tractatus de motu/Tractatus de gravitate/Tractatus de sono,Latin,0,0,1751,0,0,1797,190 x 125  mm.,2
2569,9992221809801488,Ethica et metaphysica,Ethica seu pphia moralis/Ethica seu philosophia moralis/Tractatus de metaphisica,Latin,0,0,1751,0,0,1797,193 x 120 mm.,2
2570,9992222391301488,Physica,Tractatus de motu/Tractatus de hÿdrostatica/Elementa mechanicæ,Latin,0,0,1788,0,0,1788,189 x 115  mm.,2
2571,9992223573501488,Physica et metaphysica,0,Latin,0,0,1689,0,0,1689,207 x 160 mm.,2
2572,9992223582801488,Physica,"Tractatus De aëre Dictatus a Venerabili viro Domino D. Simons Professore phÿsicorum Secundario. Joannes Ludovicus Stats Tungrensis, collegÿ aprensis alumnus hac 6ta 10bris 1783/Tractatus De Sono Dictatus a Venerabili viro Domino D. Simons Phÿsicorum Procensium Professore Secundario. Joannes Ludovicus Stats Tungrensis, hac 3tia aprilis 1784",Latin,0,0,1783,0,0,1784,204 x 130 mm.,2
2573,9992223592201488,Physica,Tractatus de astronomia/Tractatus De Astronomia Dictatus Hac 25 aprilis 1783 Pertinet ad joannem Ludovicum Stas Tungrensem/Quaestiones De astronomia Sphærica Dictatæ hac 24ta maÿ Pertinent ad Joannem Ludovicem Stas Tungrensem anno 1783,Latin,0,0,1783,0,0,1783,200 x 160 mm.,2
2574,9992223598301488,Dialectica,Dialectica sive manuductio ad Logicam/Dialectica sive Manuductio ad Logicam dictata a R: D: D: Beauvois Præceptore Lovaniensi - Scripta vero a me Guilielmo Van Muijsen ex Stevort anno 1761/Dialectica sive Manuductio ad logicam dictata a R[everendo]: D[omino]: Domino]: Beauvois praeceptore Lovaniensi. Scripta vero a me Guilielmo Van Muijsen ex Stevort anno 1761,Latin,0,0,1761,0,0,1761,203 x 160  mm.,2
2575,9992224291601488,Logica,Logica re: et sphæra/Logica re[alis]: et sphaera/Tractatus de cosmographia,Latin,0,0,1772,0,0,1772,206 x 160 mm.,2
2576,9992225573501488,Logica,Prima Pars Logicæ a Reverendissimo D:D: Professore Bermin dictata anno 1788 et litteris mandata a B: Josepho De Boeck philosopho in lilio Thenenisis/Prima pars Logicae a Reverendissimo D[omino]: D[omino]: professore Bermin dictata anno 1788 et litteris mandata a B[ernardus]: Josepho De Boeck philosopho in lilio Thenenisis,Latin,0,0,1788,0,0,1788,190 x 120 mm.,2
2577,9992225788701488,Dialectica,"Dialectica Dictata á Domino, Vanthigem Scripta a Thomâ Lievens Bruxellensi, Lov: anno DoCtorVM aUCtori stUDIa ConseCraMVs",Latin,0,0,1711,0,0,1711,210 x 160 mm.,2
2578,9992227501701488,Dialectica,Manuductio ad Logicam sive Dialectica Studiosa juventuti ad Logicam præparandæ dictata a doctissimo Domino Domino F: Lansmans Mosætrajectino in Smæ Trinitatis gÿmnasio Lovanii Professore primario Scripta vero a Nicolao joe josepho De Libotton Hasselensi in prædicto gymnasio habitanti Anno 1741/Manuductio ad Logicam sive Dialectica studiosa juventuti ad Logicam praeparandae dictata a doctissimo Domino Domino F: Lansmans Mosætrajectino in S[anctissi]mae Trinitatis gymnasio Lovanii professore primario.  Scripta vero a Nicolao Jo[ann]e Josepho De Libotton Hasselensi in praedicto gymnasio habitanti Anno 1741/Pars Dialectica Antverpiensis Dictata a Reverendo Patre Ghijsels Societatis jesu Scripta verò a Nicolao joe josepho De Libotton Hasselensi in Convictu ejusdem Societatis habitanti Anno 1741/Pars Dialectica Antverpiensis dictata a Reverendo Patre Ghijsels Societatis Jesu. Scripta verò a Nicolao Jo[ann]e Josepho De Libotton Hasselensi in Convictu ejusdem Societatis habitanti Anno 1741,Latin,0,0,1741,0,0,1741,249 x 185 mm.,2
2579,9992228088701488,Physica,Tractatus de hÿdrostatica/Tractatus de Aere/Tractatus de Sono,Latin,0,0,1783,0,0,1784,190 x 115 mm.,2
2580,9992228090401488,Physica,Tractatus  de astronomia/Elementa geographiæ Astronomicæ,Latin,0,0,1783,0,0,1783,185 x 110 mm.,2
2581,9992228435401488,Physica,De Sphæra,Latin,0,0,1698,0,0,1698,186 x 130 mm.,2
2582,9992228440101488,Physica,Tractatus de Igne/Tractatus de Electricitate,Latin,0,0,1784,0,0,1784,187 x 118 mm.,2
2583,9992228503301488,Physica,Elementa astronomiæ/Tractatus de meteoris/Tractatus de electricitate/Tractatus de mechanica/Metaphysica,Latin,0,0,1768,0,0,1768,188 x 150 mm.,2
2584,9992228573401488,Physica,"Geometria, dictata a doctissimo Domino Sauvage Bruxellensi Philosophiæ in Pedagogio Falconis Professore Primario, scripta á Joannes Cypriano Schruers Bruxellensi, ejusdem Pedagogij Philosopho annis 1770, et 1771/Tractatus de geometria",Latin,0,0,1770,0,0,1771,194 x 150 mm.,2
2585,9992228576901488,Physica,Secunda pars Physices Opere W:V: Beynen. 1759,Latin,0,0,1758,0,0,1759,215 x 165 mm.,2
2586,9992229308001488,Physica,"Tractatus De Electricitate a doctissimo et venerabili Dno Vanderlinden Professor 2dario dictatus scripsit joa. Le Lievre porcensis Lovanii, a° 1794° universitatis ultimo/Tractatus De electricitate a doctissimo et venerabili D[omi]no Vanderlinden professore 2[secun]dario dictatus Scripsit Joa[chim]. Le Lievre porcensis Lovanii, a[nn]° 1794° Universitatis ultimo/Tractatus de igne",Latin,0,0,1793,0,0,1794,186 x 115 mm.,2
2587,9992229309201488,Physica,Elementa PHijsica seu tractatus De corpore naturali 1791 P.M Brouwers hasselensis in pædagoio procensi philosophicus/Quæstiones in elementa Physices Datæ a venerabili Domino Van leempoel artium doctore et philosophiæ professore in pædagogio porcensi Lovanii hac 25 may. 1791,Latin,0,0,1791,0,0,1791,188 x 115 mm.,2
2588,9992229609401488,Logica,Tractatus De Logica Dictatus a venerabili viro Domino Van Damme artium Doctore ac Professore secundario in celeberrimo Pædagogio castrensi Lovanii MDCCLXXXIII ad usum G. J. Claude Bruxellensis/Tractatus de logica dictatus a venerabili viro Domino Van Damme artium doctore ac professore secundario in celeberrimo paedagogio Castrensi Lovanii MDCCLXXXIII ad usum G. J. Claude Bruxellensis,Latin,0,0,1783,0,0,1783,190 x 155 mm.,2
2589,9992238364601488,Physica,"Phijsica Arnoldi Godefridi Duijs Hasselensis Dictata a Doctissimis D. D. Cinck professore magis principali et Du Bois minus principali in celeberrimo pædagogio Porcensi Lovanij 1715/Physica Arnoldi Godefridi Duijs Hasselensis Dictata a doctissimis D[ominis]. D[ominis]. Cinck professore magis principali et Du Bois minus principali in celeberrimo paedagogio Porcensi Lovanij 1715/Prima pars Phijsicæ universalis sive Phijsica Hominis Dictata a Doctissimo Domino Dno Antonio Cinck professore magis principali scripta per me Arnoldum Godefridum Duijs haslem in celeberrimo Pædagogij Apro-Porcensi, ejusdemqß pædagogij Alumnum Lovanij Anno 1715/Prima pars Physicae universalis sive Physica hominis dictata a doctissimo Domino D[omi]no Antonio Cinck professore magis principali scripta per me Arnoldum Godefridum Duijs has[se]l[ens]em in celeberrimo paedagogij Apro-Porcensi, ejusdemque paedagogij alumnum Lovanij Anno 1715",Latin,0,0,1715,0,0,1716,198 x 155 mm.,2
2590,9992238550601488,Physica,Pars 2da phijsices seu phijsica universali dictata à doctissimo dno domino Joanne Lauvaux ex wansenne florentissimi pædagogii Castrensis professore secundario Scripta autem à me Gisberto Wauters hasselensi ejusdem pædagogii prædicti alumno Incepta die 24ta maÿ Anni MDCCLIV/Pars 2da physices seu physica universali dictata a doctissimo d[omi]no domino Joanne Lauvaux ex Wansenne florentissimi paedagogii Castrensis professore secundario. Scripta autem a me Gisberto Wauters Hasselensi ejusdem paedagogii praedicti alumno. Incepta die 24ta maij Anni MDCCLIV,Latin,0,0,1754,0,0,1755,210 x 165 mm.,2
2591,9992238872201488,Metaphysica,Metaphijsica Dictata a Doctissimo Domino Dno Antonio Cinck professore magis principali Scripta per me Arnoldum Godefridum Duijs Hasselensem In celeberrimo Pædagogio porcensi Lovanij Anno 1715/Metaphysica dictata a doctissimo Domino D[omi]no Antonio Cinck professore Magis principali. Scripta per me Arnoldum Godefridum Duijs Hasselensem In celeberrimo paedagogio Porcensi Lovanii  Anno 1715,Latin,0,0,1715,0,0,1715,203 x 163 mm.,2
2592,9992238994801488,Logica,Physica/Repetitio totivs loæ scipta svb Doctssmo Dno Adriano De Neve Dvnckerckano S.T.B.F. et Pædagogii Porcensis professore scdario à Thomâ Hvÿgens Hasselensi/Repetitio totius lo[gic]ae sc[r]ipta sub Doct[i]ss[i]mo D[omi]no Adriano De Neve Dunckerckano S.T.B.F. et paedagogii Porcensis professore s[e]c[un]ario a Thoma Huygens Hasselensi/Repetitio totivs loæ scripta svb Doctssmo Dno Adriano De Neve Dvnckerckano S.T.B.F. et Pædagogii Porcensis Professore scdario a Thoma Hvÿgens Hasselensi/Repetitio totius lo[gic]ae scripta sub Doct[i]ss[i]mo D[omi]no Adriano De Neve Dunckerckano S.T.B.F. et paedagogii Porcensis professore s[e]c[un]dario a Thoma Huygens Hasselensi/Repetitio totivs phÿsices scripta svb doctssimo Dno Arnoldo Eÿben Hassselensi S.T.B.F. et Pædagogii Porcensis Professore primario à Thomâ Hvÿgens Hasselensi/Repetitio totius physices scripta sub doct[i]ssimo D[omi]no Arnoldo Eyben Hassselensi S.T.B.F. et paedagogii Porcensis professore primario a Thoma Huygens Hasselensi/Repetitio totivs Physices scripta svb Doctssimo Dno Arnoldo Eyben Hasselensiis S.T.B.F. et P.P.P.P. à Thomá Hvÿgens Hasseslensi/Repetitio totius Physices scripta sub Doct[i]ssimo D[omi]no Arnoldo Eyben Hasselensi S.T.B.F. et P[aedagogii]. P[orcensi]. p[rofessore]. p[rimario]. à Thoma Huygens Hasselensi,Latin,0,0,1664,0,0,1664,197 x 155 mm.,2
2593,9992239103601488,Physica,Annotata Magis palia phÿsices sub eruditissimo D. D. Gvmmaro Hvygens Professore primario In Celeberrimo Falconis pædagogio Scribebat Joes Lamb. Colart Foÿensis 1666/Annotata magis p[rincip]alia physices sub eruditissimo D[omino]. D[omino]. Gummaro Huygens professore primario in celeberrimo Falconis paedagogio. Scribebat Jo[ann]es Lamb[ertus]. Colart Foyensis 1666/Annotata Metaphÿsicalia sub Eruditissimo D.D. Gummaro Huygens Lyrano S.T.L. Scribebat Ioes Lamb. Colart Falconis Alumnus 1666/Annotata metaphysicalia sub eruditissimo D[omino]. D[omino]. Gummaro Huygens Lyrano S.T.L. Scribebat Io[ann]es Lamb[ertus]. Colart Falconis Alumnus 1666,Latin,0,0,1666,0,0,1666,208 x 160 mm.,2
2594,9992239410501488,Rhetorica,Explicationes Ex arte Rethorica datæ Lovanii in Gymnasio Sanctissimæ Trintitatis sub disciplina Reverendi domini Collin ex Libris Huberti Francisci  Pira Lovaniensis anno domini 1771/Explicationes ex arte rethorica datae Lovanii in Gymnasio Sanctissima Trintitatis sub disciplina Reverendi Domini Collin ex Libris Huberti Francisci  Pira Lovaniensis Anno Domini 1771,Latin,0,0,1771,0,0,1772,195x 160 mm.,2
2595,9992239418601488,Physica,"Tractatus de motu conscripta a W: Smeÿsters dicta â Rdo dno utriusque juris licentiatio, vanoudenrode anno dni 1790 Lovanii/Tractatus de motu conscripta a W[ilhelmus]. Smeijsters dicta a R[everen]do d[omi]no Utriusque Juris Licentiatio, Vanoudenrode Anno D[omi]ni 1790 Lovanii",Latin,0,0,1790,0,0,1791,203 x 165 mm.,2
2596,9992239484301488,Logica,Physica/Metaphysica/Logica dictata ab amplissimo doctissimoqve domino/Logica dictata ab amplissimo doctissimoque Domino,Latin,0,0,1764,0,0,1764,211 x 165 mm.,2
2597,9992241172901488,Physica,Phÿsica Aristotelis dictata a Doctissimo Domino Blanche/Physica Aristotelis dictata a doctissimo Domino Blanche/Hanc secundam partem Phÿsices Scripsit Dionijsius van Schoer Trudonensis Sub Doctissimo Dno Dno Joanne Baptista Wauckier Brugensi Phÿlosophÿæ professore secundario Liliensi annis 1685 & 1686/Hanc secundam partem Physices scripsit Dionysius van Schoer Trudonensis sub doctissimo D[omi]no D[omi]no Joanne Baptista Wauckier Brugensi philosophiae professore secundario Liliensi annis 1685 et 1686,Latin,0,0,1685,0,0,1686,215 x 160 mm.,2
2598,9992241185901488,Physica et metaphysica,Commentarivs in Physicam Aristotelis/Commentarius in sphæram Jo[an]nis a sacro Boscho/Commentarius in u[nive]rsam metaphysicam,Latin,0,0,1660,0,0,1667,208 x 160 mm.,2
2599,9992241201701488,Physica,Tractatus de motu dictatus a vbli D: D: Forgeur pfsore mnus pli scriptusq: ab Eugenio Goubau 1779./Tractatus de motu dictatus a v[enera]b[i]li D[omino]: D[omino]: Forgeur p[ro]f[es]sore m[i]nus p[rincipa]li scriptusq[ue]: ab Eugenio Goubau 1779.,Latin,0,0,1779,0,0,1779,196 x 125 mm.,2
2600,9992241248401488,Dialectica,Dialectica dictata á doctissimo D: Domino Petro Josepho Vantighem Cortracensi Scripta  Guilielmo Bravert Amstelodamensi In Collegio SS: Trinitatis Lovanii Anno a nato Christo 1711/Dialectica dictata a doctissimo D[omino]: Domino Petro Josepho Vantighem Cortracensi.  Scripta  Guilielmo Bravert Amstelodamensi In Collegio S[ancti]s[simae] Trinitatis Lovanii. Anno a nato Christo 1711,Latin,0,0,1711,0,0,1711,210 x 165 mm.,2
2601,9992243101701488,Logica,Hanc Logicam dictantibus doctissimis dominis reuerendo admodum domino A. J. Englebert professore primario et d: H. Cornet professore secundario conscripsit Guilielmus Borghs. Louanii in florentissimo pædaogio Liliensi 1734 1734/Hanc Logicam dictantibus doctissimis dominis reverendo admodum domino A. J. Englebert professore primario et d[omino]: H. Cornet professore secundario conscripsit Guilielmus Borghs. Lovanii in florentissimo paedaogio Liliensi 1734 1734,Latin,0,0,1734,0,0,1735,208 x 160 mm.,2
2602,9992246369501488,Ethica,Ethica sive philosophia moralis,Latin,0,0,1766,0,0,1767,167 x 105 mm.,2
2603,9992248697801488,Physica,Tractatus de motu/Elementa mechanicæ,Latin,0,0,1792,0,0,1793,193 x 125 mm.¶,2
2604,9992249305001488,Physica,Tractatus de corpore naturali/Tractatus de motu corporum,Latin,0,0,1779,0,0,1779,203 x 165 mm.,2
2605,9992249505501488,Physica,Elementa astronomiæ/Elementa geographiæ/Tractatus de mechanica/Tractatus de gravitate,Latin,0,0,1794,0,0,1794,205 x 170 mm.,2
2606,9992249573501488,Philosophia universa,"Logica realis/Logica sermocinalis/Philosophia universa data a doctissimo, ac consultissimo Domino Philippo vanbiloen Ex Berthem et ibidem professore primario Scripta veo a nicolao J:m: Demoitemont montensi operam dante in falcone Lovanii hac 17 octobris anno 1739 Cum privilegio et approbatione./Philosophia universa data a doctissimo, ac consultissimo Domino Philippo Van Biloen Ex Berthem et ibidem professore primario. Scripta veo a Nicolao J[osepho]: M[aximilliano]: Demoitemont Montensi operam dante in Falcone Lovanii hac 17 octobris anno 1739. Cum privilegio et approbatione.",Latin,0,0,1739,0,0,1741,235 x 195 mm.,2
2607,9992249588801488,Physica,"Phijsica hominis Dictata â doctissimo, Venerando consultissimoq: Domino D: joanne francisco Verberght Mechliniensi S:R:E: presbijtero S:T: baccalaurea formato, I:U:L: Venerandæ facultatis artium oppidi Lovaniensis Decano, artium doctore, nec non celeberrimi pædagogii porcensis professore primario Dignissimo: Scripta â Dominico Josepho Lodewijckx Mechliniensi Pædagogii Porcensis alumno ANNO 1761./Physica hominis dictata â doctissimo, venerando consultissimoq[ue]: Domino D[omino]: Joanne Francisco Verberght Mechliniensi S.R.E. presbytero S.T. baccalaurea formato, I.U.L venerandae facultatis artium oppidi Lovaniensis decano, artium doctore, nec non celeberrimi paedagogii Porcensis professore primario dignissimo. Scripta a Dominico Josepho Lodewijckx Mechliniensi paedagogii Porcensis alumno Anno 1761/Phijsica universi dictata â Reverendo, doctissimo eruditissimoque Domino D: Gerardo Carolo Deckers ex Kevelaer S:R:E: Presbijtero, Sacræ theologiæ Licentiato, artium doctore, in celeberrimi Pædagogio Porcensi Philosophiæ Professore secundario Meritissimo. Scripta â Dominico josepho Lodewijckx Mechliniensi Pædagogii Porcensis alumno. 1761/Physica universi dictata a reverendo, doctissimo eruditissimoque Domino D[omino]: Gerardo Carolo Deckers ex Kevelaer S.R.E. presbytero, Sacrae theologiae Licentiato, artium doctore, in celeberrimi paedagogio Porcensi philosophiae professore secundario meritissimo. Scripta a Dominico Josepho Lodewijckx Mechliniensi paedagogii Porcensis alumno. 1761",Latin,0,0,1760,0,0,1761,207 x 165 mm.,2
2608,9992249767001488,Physica,Tractatus De geometria,Latin,0,0,1770,0,0,1772,200 x 170 mm.,2
2609,9992249770101488,Physica,Tractatus De motu/Tractatus de gravitate corporum/Tractatus de hydrostatica/De calendario,Latin,0,0,1767,0,0,1767,185 x 155 mm.,2
2610,9992249994601488,Physica,0,Latin,0,0,1730,0,0,1730,203 x 160 mm.,2
2611,9992250087401488,Logica,0,Latin,0,0,1653,0,0,1654,210 x 165 mm.,2
2612,9992250096001488,Logica,Logica sermocinalis,Latin,0,0,1751,0,0,1797,205 x 160 mm.,2
2613,9992251204101488,"Physica : De gravitate, De motu, Opticæ (engravings)","Physica/De gravitate, De motu, Opticae",Latin,0,0,1701,0,0,1797,240 x 200 mm.,2
2614,9992251595401488,Physica,Tractatus de cosmographia seu De Sphæra/Cosmographia Dictata ab a venerando Doctissimoq: DD: joanne petro Heylen ex Norderwyck S.T.L. nec non venerando facultato artium Decano. Scripta vero a me joanne josepho Gelders Mosacensi Anno 1766 et 1767/Cosmographia dictata ab a venerando doctissimoq[ue]: D[omino] D[omino]: Joanne Petro Heylen ex Norderwyck S.T.L. nec non venerando facultato artium decano. Scripta vero a me Joanne Josepho Gelders Mosacensi Anno 1766 et 1767,Latin,0,0,1766,0,0,1767,203 x 165 mm.,2
2615,9992251672801488,Physica,"Physica realis/Physica Realis Scripta â. michaële Van aerschot. Diesthemiensi dictata vero. â R:D: petit ex Wanfer=cée annis 1762.et. 1763 adornata 52 figuris tam manûfactis quam. pressis apûd p: Denique lovanij. Phijsica florentis pædagogii falconis/Physica realis scripta a Michaële Van Aerschot, Diesthemiensi dictata vero. a R[everando]: D[omino]: Petit ex Wanfercée annis 1762 et 1763 adornata 52 figuris tam manufactis quam pressis apud P. Denique Lovanij. Physica florentis paedagogii Falconis",Latin,0,0,1762,0,0,1763,210 x 165 mm.,2
2616,9992251687801488,Physica,"Annotata phÿsices magis ppalia Sub doctissimo dno dno Andrea de Gerin dionantensi. s.Theologiæ licentiato professore primario In pedagogio falconis scribebat Petrus Bellot Givetensis ejusd. pædagogij alumnus. An.1661.no/Annotata physices magis p[rinci]palia sub doctissimo d[omi]no d[omi]no Andrea de Gerin Dionantensi. S. Theologiae Licentiato professore primario In pedagogio Falconis, scribebat Petrus Bellot Givetensis ejusd[em]. pædagogij alumnus. An.1661.no",Latin,0,0,1661,0,0,1663,216 x 165 mm.,2
2617,9992252579401488,Logica,Logica Data Lovanii sub doctissimis ac Reverendissimis D.d Werlen et Wanbedegen professoribus anno domini 1744/Logica data Lovanii sub doctissimis ac deverendissimis D[ominis]. D[ominis] Werlen [= Verlaine] et Wanbedegen [= Van Petegem] professoribus Anno Domini 1744/Logica realis/Logica sermocinalis/Arithmetica/Tractatus de sillogismis at promotionem pertinens/Praefatio in geometriam/Tractatus de vocibus,Latin,0,0,1743,0,0,1744,185 x 155 mm.,2
2618,9992252883301488,Ethica et metaphysica,Ethica et metaphÿsica/Ethica seu philosophia moralis/Tractatus De metaphÿsicâ,Latin,0,0,1768,0,0,1768,203 x 160 mm.,2
2619,9992253783001488,Physica,Tractatus de arithmetica/Elementa geometriæ,Latin,0,0,1768,0,0,1768,205 x 165 mm.,2
